Rowid_;FID;FREQUENCY;CUMUN;NMUN;N_SECCIONES
;0;1;18141;Murtas;1
;0;1;18143;Nigüelas;1
;0;1;18144;Nívar;1
;0;9;18145;Ogíjares;9
;0;1;18146;Orce;1
;0;3;18147;Órgiva;3
;0;1;18148;Otívar;1
;0;4;18149;Villa de Otura;4
;0;5;18150;Padul;5
;0;1;18151;Pampaneira;1
;0;1;18152;Pedro Martínez;1
;0;7;18153;Peligros;7
;0;1;18154;Peza, La;1
;0;1;18157;Pinos Genil;1
;0;7;18158;Pinos Puente;7
;0;1;18159;Píñar;1
;0;1;18161;Polícar;1
;0;1;18162;Polopos;1
;0;1;18163;Pórtugos;1
;0;2;18164;Puebla de Don Fadrique;2
;0;3;18165;Pulianas;3
;0;1;18167;Purullena;1
;0;1;18168;Quéntar;1
;0;1;18170;Rubite;1
;0;2;18171;Salar;2
;0;8;18173;Salobreña;8
;0;1;18174;Santa Cruz del Comercio;1
;0;10;18175;Santa Fe;10
;0;1;18176;Soportújar;1
;0;1;18177;Sorvilán;1
;0;1;18178;Torre-Cardela;1
;0;1;18179;Torvizcón;1
;0;1;18180;Trevélez;1
;0;1;18181;Turón;1
;0;2;18182;Ugíjar;2
;0;1;18183;Válor;1
;0;2;18184;Vélez de Benaudalla;2
;0;1;18185;Ventas de Huelma;1
;0;1;18187;Villanueva de las Torres;1
;0;2;18188;Villanueva Mesía;2
;0;1;18189;Víznar;1
;0;1;18192;Zafarraya;1
;0;10;18193;Zubia, La;10
;0;2;18194;Zújar;2
;0;1;18901;Taha, La;1
;0;1;18902;Valle, El;1
;0;1;18903;Nevada;1
;0;1;18904;Alpujarra de la Sierra;1
;0;11;18905;Gabias, Las;11
;0;1;18906;Guajares, Los;1
;0;2;18907;Valle del Zalabí;2
;0;1;18908;Villamena;1
;0;1;18909;Morelábor;1
;0;1;18910;Pinar, El;1
;0;6;18911;Vegas del Genil;6
;0;2;18912;Cuevas del Campo;2
;0;1;18913;Zagra;1
;0;1;18914;Valderrubio;1
;0;1;18915;Domingo Perez de Granada;1
;0;1;19001;Abánades;1
;0;1;19002;Ablanque;1
;0;1;19003;Adobes;1
;0;1;19004;Alaminos;1
;0;1;19005;Alarilla;1
;0;1;19006;Albalate de Zorita;1
;0;1;19007;Albares;1
;0;1;19008;Albendiego;1
;0;1;19009;Alcocer;1
;0;1;19010;Alcolea de las Peñas;1
;0;1;19011;Alcolea del Pinar;1
;0;1;19013;Alcoroches;1
;0;1;19015;Aldeanueva de Guadalajara;1
;0;1;19016;Algar de Mesa;1
;0;1;19017;Algora;1
;0;1;19018;Alhóndiga;1
;0;1;19019;Alique;1
;0;1;19020;Almadrones;1
;0;1;19021;Almoguera;1
;0;1;19022;Almonacid de Zorita;1
;0;1;19023;Alocén;1
;0;5;19024;Alovera;5
;0;1;19027;Alustante;1
;0;1;19031;Angón;1
;0;1;19032;Anguita;1
;0;1;19033;Anquela del Ducado;1
;0;1;19034;Anquela del Pedregal;1
;0;1;19036;Aranzueque;1
;0;1;19037;Arbancón;1
;0;1;19038;Arbeteta;1
;0;1;19039;Argecilla;1
;0;1;19040;Armallones;1
;0;1;19041;Armuña de Tajuña;1
;0;1;19042;Arroyo de las Fraguas;1
;0;1;19043;Atanzón;1
;0;1;19044;Atienza;1
;0;1;19045;Auñón;1
;0;18;19046;Azuqueca de Henares;18
;0;1;19047;Baides;1
;0;1;19048;Baños de Tajo;1
;0;1;19049;Bañuelos;1
;0;1;19050;Barriopedro;1
;0;1;19051;Berninches;1
;0;1;19052;Bodera, La;1
;0;2;19053;Brihuega;2
;0;1;19054;Budia;1
;0;1;19055;Bujalaro;1
;0;1;19057;Bustares;1
;0;5;19058;Cabanillas del Campo;5
;0;1;19059;Campillo de Dueñas;1
;0;1;19060;Campillo de Ranas;1
;0;1;19061;Campisábalos;1
;0;1;19064;Canredondo;1
;0;1;19065;Cantalojas;1
;0;1;19066;Cañizar;1
;0;1;19067;Cardoso de la Sierra, El;1
;0;1;19070;Casa de Uceda;1
;0;6;19071;Casar, El;6
;0;1;19073;Casas de San Galindo;1
;0;1;19074;Caspueñas;1
;0;1;19075;Castejón de Henares;1
;0;1;19076;Castellar de la Muela;1
;0;1;19078;Castilforte;1
;0;1;19079;Castilnuevo;1
;0;1;19080;Cendejas de Enmedio;1
;0;1;19081;Cendejas de la Torre;1
;0;1;19082;Centenera;1
;0;1;19086;Cifuentes;1
;0;1;19087;Cincovillas;1
;0;1;19088;Ciruelas;1
;0;1;19089;Ciruelos del Pinar;1
;0;1;19090;Cobeta;1
;0;1;19091;Cogollor;1
;0;1;19092;Cogolludo;1
;0;1;19095;Condemios de Abajo;1
;0;1;19096;Condemios de Arriba;1
;0;1;19097;Congostrina;1
;0;1;19098;Copernal;1
;0;1;19099;Corduente;1
;0;1;19102;Cubillo de Uceda, El;1
;0;1;19103;Checa;1
;0;1;19104;Chequilla;1
;0;2;19105;Chiloeches;2
;0;1;19106;Chillarón del Rey;1
;0;1;19107;Driebes;1
;0;1;19108;Durón;1
;0;1;19109;Embid;1
;0;1;19110;Escamilla;1
;0;1;19111;Escariche;1
;0;1;19112;Escopete;1
;0;1;19113;Espinosa de Henares;1
;0;1;19114;Esplegares;1
;0;1;19115;Establés;1
;0;1;19116;Estriégana;1
;0;1;19117;Fontanar;1
;0;1;19118;Fuembellida;1
;0;1;19119;Fuencemillán;1
;0;1;19120;Fuentelahiguera de Albatages;1
;0;1;19121;Fuentelencina;1
;0;1;19122;Fuentelsaz;1
;0;1;19123;Fuentelviejo;1
;0;1;19124;Fuentenovilla;1
;0;1;19125;Gajanejos;1
;0;1;19126;Galápagos;1
;0;1;19127;Galve de Sorbe;1
;0;1;19129;Gascueña de Bornova;1
;0;59;19130;Guadalajara;59
;0;1;19132;Henche;1
;0;1;19133;Heras de Ayuso;1
;0;1;19134;Herrería;1
;0;1;19135;Hiendelaencina;1
;0;1;19136;Hijes;1
;0;1;19138;Hita;1
;0;1;19139;Hombrados;1
;0;1;19142;Hontoba;1
;0;1;19143;Horche;1
;0;1;19145;Hortezuela de Océn;1
;0;1;19146;Huerce, La;1
;0;1;19147;Huérmeces del Cerro;1
;0;1;19148;Huertahernando;1
;0;1;19150;Hueva;1
;0;1;19151;Humanes;1
;0;1;19152;Illana;1
;0;1;19153;Iniéstola;1
;0;1;19154;Inviernas, Las;1
;0;1;19155;Irueste;1
;0;1;19156;Jadraque;1
;0;1;19157;Jirueque;1
;0;1;19159;Ledanca;1
;0;1;19160;Loranca de Tajuña;1
;0;1;19161;Lupiana;1
;0;1;19162;Luzaga;1
;0;1;19163;Luzón;1
;0;1;19165;Majaelrayo;1
;0;1;19166;Málaga del Fresno;1
;0;1;19167;Malaguilla;1
;0;1;19168;Mandayona;1
;0;1;19169;Mantiel;1
;0;1;19170;Maranchón;1
;0;4;19171;Marchamalo;4
;0;1;19172;Masegoso de Tajuña;1
;0;1;19173;Matarrubia;1
;0;1;19174;Matillas;1
;0;1;19175;Mazarete;1
;0;1;19176;Mazuecos;1
;0;1;19177;Medranda;1
;0;1;19178;Megina;1
;0;1;19179;Membrillera;1
;0;1;19181;Miedes de Atienza;1
;0;1;19182;Mierla, La;1
;0;1;19183;Milmarcos;1
;0;1;19184;Millana;1
;0;1;19185;Miñosa, La;1
;0;1;19186;Mirabueno;1
;0;1;19187;Miralrío;1
;0;1;19188;Mochales;1
;0;1;19189;Mohernando;1
;0;3;19190;Molina de Aragón;3
;0;1;19191;Monasterio;1
;0;2;19192;Mondéjar;2
;0;1;19193;Montarrón;1
;0;1;19194;Moratilla de los Meleros;1
;0;1;19195;Morenilla;1
;0;1;19196;Muduex;1
;0;1;19197;Navas de Jadraque, Las;1
;0;1;19198;Negredo;1
;0;1;19199;Ocentejo;1
;0;1;19200;Olivar, El;1
;0;1;19201;Olmeda de Cobeta;1
;0;1;19202;Olmeda de Jadraque, La;1
;0;1;19203;Ordial, El;1
;0;1;19204;Orea;1
;0;1;19208;Pálmaces de Jadraque;1
;0;1;19209;Pardos;1
;0;1;19210;Paredes de Sigüenza;1
;0;1;19211;Pareja;1
;0;1;19212;Pastrana;1
;0;1;19213;Pedregal, El;1
;0;1;19214;Peñalén;1
;0;1;19215;Peñalver;1
;0;1;19216;Peralejos de las Truchas;1
;0;1;19217;Peralveche;1
;0;1;19218;Pinilla de Jadraque;1
;0;1;19219;Pinilla de Molina;1
;0;2;19220;Pioz;2
;0;1;19221;Piqueras;1
;0;1;19222;Pobo de Dueñas, El;1
;0;1;19223;Poveda de la Sierra;1
;0;1;19224;Pozo de Almoguera;1
;0;1;19225;Pozo de Guadalajara;1
;0;1;19226;Prádena de Atienza;1
;0;1;19227;Prados Redondos;1
;0;1;19228;Puebla de Beleña;1
;0;1;19229;Puebla de Valles;1
;0;1;19230;Quer;1
;0;1;19231;Rebollosa de Jadraque;1
;0;1;19232;Recuenco, El;1
;0;1;19233;Renera;1
;0;1;19234;Retiendas;1
;0;1;19235;Riba de Saelices;1
;0;1;19237;Rillo de Gallo;1
;0;1;19238;Riofrío del Llano;1
;0;1;19239;Robledillo de Mohernando;1
;0;1;19240;Robledo de Corpes;1
;0;1;19241;Romanillos de Atienza;1
;0;1;19242;Romanones;1
;0;1;19243;Rueda de la Sierra;1
;0;1;19244;Sacecorbo;1
;0;2;19245;Sacedón;2
;0;1;19246;Saelices de la Sal;1
;0;1;19247;Salmerón;1
;0;1;19248;San Andrés del Congosto;1
;0;1;19249;San Andrés del Rey;1
;0;1;19250;Santiuste;1
;0;1;19251;Saúca;1
;0;1;19252;Sayatón;1
;0;1;19254;Selas;1
;0;1;19255;Setiles;1
;0;1;19256;Sienes;1
;0;3;19257;Sigüenza;3
;0;1;19258;Solanillos del Extremo;1
;0;1;19259;Somolinos;1
;0;1;19260;Sotillo, El;1
;0;1;19261;Sotodosos;1
;0;1;19262;Tamajón;1
;0;1;19263;Taragudo;1
;0;1;19264;Taravilla;1
;0;1;19265;Tartanedo;1
;0;1;19266;Tendilla;1
;0;1;19267;Terzaga;1
;0;1;19268;Tierzo;1
;0;1;19269;Toba, La;1
;0;1;19270;Tordelrábano;1
;0;1;19271;Tordellego;1
;0;1;19272;Tordesilos;1
;0;1;19274;Torija;1
;0;1;19277;Torrecuadrada de Molina;1
;0;1;19278;Torrecuadradilla;1
;0;1;19279;Torre del Burgo;1
;0;2;19280;Torrejón del Rey;2
;0;1;19281;Torremocha de Jadraque;1
;0;1;19282;Torremocha del Campo;1
;0;1;19283;Torremocha del Pinar;1
;0;1;19284;Torremochuela;1
;0;1;19285;Torrubia;1
;0;1;19286;Tórtola de Henares;1
;0;1;19287;Tortuera;1
;0;1;19288;Tortuero;1
;0;1;19289;Traíd;1
;0;1;19290;Trijueque;1
;0;1;19291;Trillo;1
;0;1;19293;Uceda;1
;0;1;19294;Ujados;1
;0;1;19296;Utande;1
;0;1;19297;Valdarachas;1
;0;1;19298;Valdearenas;1
;0;1;19299;Valdeavellano;1
;0;1;19300;Valdeaveruelo;1
;0;1;19301;Valdeconcha;1
;0;1;19302;Valdegrudas;1
;0;1;19303;Valdelcubo;1
;0;1;19304;Valdenuño Fernández;1
;0;1;19305;Valdepeñas de la Sierra;1
;0;1;19306;Valderrebollo;1
;0;1;19307;Valdesotos;1
;0;1;19308;Valfermoso de Tajuña;1
;0;1;19309;Valhermoso;1
;0;1;19310;Valtablado del Río;1
;0;1;19311;Valverde de los Arroyos;1
;0;1;19314;Viana de Jadraque;1
;0;1;19317;Villanueva de Alcorón;1
;0;1;19318;Villanueva de Argecilla;1
;0;4;19319;Villanueva de la Torre;4
;0;1;19321;Villares de Jadraque;1
;0;1;19322;Villaseca de Henares;1
;0;1;19323;Villaseca de Uceda;1
;0;1;19324;Villel de Mesa;1
;0;1;19325;Viñuelas;1
;0;1;19326;Yebes;1
;0;1;19327;Yebra;1
;0;1;19329;Yélamos de Abajo;1
;0;1;19330;Yélamos de Arriba;1
;0;2;19331;Yunquera de Henares;2
;0;1;19332;Yunta, La;1
;0;1;19333;Zaorejas;1
;0;1;19334;Zarzuela de Jadraque;1
;0;1;19335;Zorita de los Canes;1
;0;1;19901;Semillas;1
;0;1;20001;Abaltzisketa;1
;0;1;20002;Aduna;1
;0;1;20003;Aizarnazabal;1
;0;1;20004;Albiztur;1
;0;1;20005;Alegia;1
;0;1;20006;Alkiza;1
;0;1;20007;Altzo;1
;0;1;20008;Amezketa;1
;0;11;20009;Andoain;11
;0;1;20010;Anoeta;1
;0;1;20011;Antzuola;1
;0;1;20012;Arama;1
;0;4;20013;Aretxabaleta;4
;0;1;20014;Asteasu;1
;0;1;20015;Ataun;1
;0;2;20016;Aia;2
;0;8;20017;Azkoitia;8
;0;9;20018;Azpeitia;9
;0;8;20019;Beasain;8
;0;1;20020;Beizama;1
;0;1;20021;Belauntza;1
;0;1;20022;Berastegi;1
;0;1;20023;Berrobi;1
;0;1;20024;Bidania-Goiatz;1
;0;1;20025;Zegama;1
;0;1;20026;Zerain;1
;0;2;20027;Zestoa;2
;0;2;20028;Zizurkil;2
;0;4;20029;Deba;4
;0;23;20030;Eibar;23
;0;1;20031;Elduain;1
;0;9;20032;Elgoibar;9
;0;1;20033;Elgeta;1
;0;2;20034;Eskoriatza;2
;0;1;20035;Ezkio-Itsaso;1
;0;12;20036;Hondarribia;12
;0;1;20037;Gaintza;1
;0;1;20038;Gabiria;1
;0;2;20039;Getaria;2
;0;16;20040;Hernani;16
;0;1;20041;Hernialde;1
;0;3;20042;Ibarra;3
;0;1;20043;Idiazabal;1
;0;1;20044;Ikaztegieta;1
;0;42;20045;Irun;42
;0;1;20046;Irura;1
;0;1;20047;Itsasondo;1
;0;1;20048;Larraul;1
;0;3;20049;Lazkao;3
;0;1;20050;Leaburu;1
;0;7;20051;Legazpi;7
;0;1;20052;Legorreta;1
;0;4;20053;Lezo;4
;0;1;20054;Lizartza;1
;0;18;20055;Arrasate/Mondragón;18
;0;4;20056;Mutriku;4
;0;1;20057;Mutiloa;1
;0;1;20058;Olaberria;1
;0;8;20059;Oñati;8
;0;1;20060;Orexa;1
;0;3;20061;Orio;3
;0;1;20062;Ormaiztegi;1
;0;7;20063;Oiartzun;7
;0;14;20064;Pasaia;14
;0;3;20065;Soraluze-Placencia de las Armas;3
;0;1;20066;Errezil;1
;0;31;20067;Errenteria;31
;0;1;20068;Leintz-Gatzaga;1
;0;143;20069;Donostia/San Sebastián;143
;0;1;20070;Segura;1
;0;14;20071;Tolosa;14
;0;4;20072;Urnieta;4
;0;4;20073;Usurbil;4
;0;11;20074;Bergara;11
;0;3;20075;Villabona;3
;0;7;20076;Ordizia;7
;0;6;20077;Urretxu;6
;0;1;20078;Zaldibia;1
;0;14;20079;Zarautz;14
;0;8;20080;Zumarraga;8
;0;6;20081;Zumaia;6
;0;1;20901;Mendaro;1
;0;13;20902;Lasarte-Oria;13
;0;3;20903;Astigarraga;3
;0;1;20904;Baliarrain;1
;0;1;20905;Orendain;1
;0;1;20906;Altzaga;1
;0;1;20907;Gaztelu;1
;0;1;21001;Alájar;1
;0;11;21002;Aljaraque;11
;0;1;21003;Almendro, El;1
;0;2;21004;Almonaster la Real;2
;0;13;21005;Almonte;13
;0;4;21006;Alosno;4
;0;7;21007;Aracena;7
;0;3;21008;Aroche;3
;0;1;21009;Arroyomolinos de León;1
;0;14;21010;Ayamonte;14
;0;3;21011;Beas;3
;0;1;21012;Berrocal;1
;0;8;21013;Bollullos Par del Condado;8
;0;3;21014;Bonares;3
;0;1;21015;Cabezas Rubias;1
;0;1;21016;Cala;1
;0;3;21017;Calañas;3
;0;2;21018;Campillo, El;2
;0;1;21019;Campofrío;1
;0;1;21020;Cañaveral de León;1
;0;11;21021;Cartaya;11
;0;1;21022;Castaño del Robledo;1
;0;2;21023;Cerro de Andévalo, El;2
;0;1;21024;Corteconcepción;1
;0;5;21025;Cortegana;5
;0;1;21026;Cortelazor;1
;0;1;21027;Cumbres de Enmedio;1
;0;1;21028;Cumbres de San Bartolomé;1
;0;2;21029;Cumbres Mayores;2
;0;1;21030;Chucena;1
;0;1;21031;Encinasola;1
;0;1;21032;Escacena del Campo;1
;0;1;21033;Fuenteheridos;1
;0;1;21034;Galaroza;1
;0;7;21035;Gibraleón;7
;0;1;21036;Granada de Río-Tinto, La;1
;0;1;21037;Granado, El;1
;0;1;21038;Higuera de la Sierra;1
;0;1;21039;Hinojales;1
;0;2;21040;Hinojos;2
;0;107;21041;Huelva;107
;0;12;21042;Isla Cristina;12
;0;2;21043;Jabugo;2
;0;15;21044;Lepe;15
;0;1;21045;Linares de la Sierra;1
;0;1;21046;Lucena del Puerto;1
;0;2;21047;Manzanilla;2
;0;1;21048;Marines, Los;1
;0;4;21049;Minas de Riotinto;4
;0;10;21050;Moguer;10
;0;1;21051;Nava, La;1
;0;6;21052;Nerva;6
;0;3;21053;Niebla;3
;0;6;21054;Palma del Condado, La;6
;0;5;21055;Palos de la Frontera;5
;0;3;21056;Paterna del Campo;3
;0;1;21057;Paymogo;1
;0;2;21058;Puebla de Guzmán;2
;0;1;21059;Puerto Moral;1
;0;10;21060;Punta Umbría;10
;0;4;21061;Rociana del Condado;4
;0;1;21062;Rosal de la Frontera;1
;0;2;21063;San Bartolomé de la Torre;2
;0;5;21064;San Juan del Puerto;5
;0;1;21065;Sanlúcar de Guadiana;1
;0;1;21066;San Silvestre de Guzmán;1
;0;1;21067;Santa Ana la Real;1
;0;1;21068;Santa Bárbara de Casa;1
;0;2;21069;Santa Olalla del Cala;2
;0;5;21070;Trigueros;5
;0;1;21071;Valdelarco;1
;0;10;21072;Valverde del Camino;10
;0;1;21073;Villablanca;1
;0;3;21074;Villalba del Alcor;3
;0;1;21075;Villanueva de las Cruces;1
;0;2;21076;Villanueva de los Castillejos;2
;0;2;21077;Villarrasa;2
;0;4;21078;Zalamea la Real;4
;0;1;21079;Zufre;1
;0;1;22001;Abiego;1
;0;1;22002;Abizanda;1
;0;1;22003;Adahuesca;1
;0;1;22004;Agüero;1
;0;1;22006;Aisa;1
;0;1;22007;Albalate de Cinca;1
;0;1;22008;Albalatillo;1
;0;1;22009;Albelda;1
;0;1;22011;Albero Alto;1
;0;1;22012;Albero Bajo;1
;0;1;22013;Alberuela de Tubo;1
;0;1;22014;Alcalá de Gurrea;1
;0;1;22015;Alcalá del Obispo;1
;0;1;22016;Alcampell;1
;0;1;22017;Alcolea de Cinca;1
;0;1;22018;Alcubierre;1
;0;1;22019;Alerre;1
;0;1;22020;Alfántega;1
;0;2;22021;Almudévar;2
;0;1;22022;Almunia de San Juan;1
;0;1;22023;Almuniente;1
;0;1;22024;Alquézar;1
;0;1;22025;Altorricón;1
;0;1;22027;Angüés;1
;0;1;22028;Ansó;1
;0;1;22029;Antillón;1
;0;1;22032;Aragüés del Puerto;1
;0;1;22035;Arén;1
;0;1;22036;Argavieso;1
;0;1;22037;Arguis;1
;0;1;22039;Ayerbe;1
;0;1;22040;Azanuy-Alins;1
;0;1;22041;Azara;1
;0;1;22042;Azlor;1
;0;1;22043;Baélls;1
;0;1;22044;Bailo;1
;0;1;22045;Baldellou;1
;0;1;22046;Ballobar;1
;0;1;22047;Banastás;1
;0;11;22048;Barbastro;11
;0;1;22049;Barbués;1
;0;1;22050;Barbuñales;1
;0;1;22051;Bárcabo;1
;0;1;22052;Belver de Cinca;1
;0;1;22053;Benabarre;1
;0;1;22054;Benasque;1
;0;1;22055;Berbegal;1
;0;1;22057;Bielsa;1
;0;1;22058;Bierge;1
;0;1;22059;Biescas;1
;0;1;22060;Binaced;1
;0;4;22061;Binéfar;4
;0;1;22062;Bisaurri;1
;0;1;22063;Biscarrués;1
;0;1;22064;Blecua y Torres;1
;0;1;22066;Boltaña;1
;0;1;22067;Bonansa;1
;0;1;22068;Borau;1
;0;1;22069;Broto;1
;0;1;22072;Caldearenas;1
;0;1;22074;Campo;1
;0;1;22075;Camporrélls;1
;0;1;22076;Canal de Berdún;1
;0;1;22077;Candasnos;1
;0;1;22078;Canfranc;1
;0;1;22079;Capdesaso;1
;0;1;22080;Capella;1
;0;1;22081;Casbas de Huesca;1
;0;1;22082;Castejón del Puente;1
;0;1;22083;Castejón de Monegros;1
;0;1;22084;Castejón de Sos;1
;0;1;22085;Castelflorite;1
;0;1;22086;Castiello de Jaca;1
;0;1;22087;Castigaleu;1
;0;1;22088;Castillazuelo;1
;0;1;22089;Castillonroy;1
;0;1;22090;Colungo;1
;0;1;22094;Chalamera;1
;0;1;22095;Chía;1
;0;1;22096;Chimillas;1
;0;1;22099;Esplús;1
;0;1;22102;Estada;1
;0;1;22103;Estadilla;1
;0;1;22105;Estopiñán del Castillo;1
;0;1;22106;Fago;1
;0;1;22107;Fanlo;1
;0;1;22109;Fiscal;1
;0;1;22110;Fonz;1
;0;1;22111;Foradada del Toscar;1
;0;10;22112;Fraga;10
;0;1;22113;Fueva, La;1
;0;1;22114;Gistaín;1
;0;1;22115;Grado, El;1
;0;1;22116;Grañén;1
;0;3;22117;Graus;3
;0;1;22119;Gurrea de Gállego;1
;0;1;22122;Hoz de Jaca;1
;0;1;22124;Huerto;1
;0;34;22125;Huesca;34
;0;1;22126;Ibieca;1
;0;1;22127;Igriés;1
;0;1;22128;Ilche;1
;0;1;22129;Isábena;1
;0;8;22130;Jaca;8
;0;1;22131;Jasa;1
;0;1;22133;Labuerda;1
;0;1;22135;Laluenga;1
;0;1;22136;Lalueza;1
;0;1;22137;Lanaja;1
;0;1;22139;Laperdiguera;1
;0;1;22141;Lascellas-Ponzano;1
;0;1;22142;Lascuarre;1
;0;1;22143;Laspaúles;1
;0;1;22144;Laspuña;1
;0;1;22149;Loarre;1
;0;1;22150;Loporzano;1
;0;1;22151;Loscorrales;1
;0;1;22155;Monesma y Cajigar;1
;0;1;22156;Monflorite-Lascasas;1
;0;1;22157;Montanuy;1
;0;11;22158;Monzón;11
;0;1;22160;Naval;1
;0;1;22162;Novales;1
;0;1;22163;Nueno;1
